Date,Country,SIMDQuintile,DailyPositive,CumulativePositive,CrudeRatePositive,DailyDeaths,CumulativeDeaths,CrudeRateDeaths,CumulativeNegative,CrudeRateNegative
20200829,S92000003,1,21,4839,446.171308022324,0,635,58.5490350473602,117482,10832.2169061952
20200829,S92000003,2,14,4430,408.560777796428,0,566,52.1998646123653,111373,10271.476186348
20200829,S92000003,3,12,3599,331.164523160813,0,449,41.3150516530161,102366,9419.27968265624
20200829,S92000003,4,19,3886,354.654914197422,0,472,43.0769736235675,103090,9408.4856162152
20200829,S92000003,5,27,3526,324.45036213114,0,369,33.9541076648868,97422,8964.43652284173
20200830,S92000003,1,22,4861,448.199778527902,0,635,58.5490350473602,118781,10951.9888692291
20200830,S92000003,2,25,4455,410.866425526656,0,566,52.1998646123653,112762,10399.5779742395
20200830,S92000003,3,13,3612,332.360727328941,0,449,41.3150516530161,103713,9543.22483761528
20200830,S92000003,4,16,3902,356.115150591441,0,472,43.0769736235675,104669,9552.59269534997
20200830,S92000003,5,25,3551,326.750775929574,0,369,33.9541076648868,98983,9108.07436041595
20200831,S92000003,1,35,4896,451.426890695867,0,635,58.5490350473602,121647,11216.243254183
20200831,S92000003,2,31,4486,413.725428712139,0,566,52.1998646123653,115465,10648.8646068317
20200831,S92000003,3,17,3629,333.92499431803,0,449,41.3150516530161,106168,9769.12339398088
20200831,S92000003,4,36,3938,359.400682477985,0,472,43.0769736235675,107303,9792.98411171539
20200831,S92000003,5,24,3575,328.959173176071,0,369,33.9541076648868,101358,9326.61367126719
20200901,S92000003,1,45,4941,455.576034911822,0,635,58.5490350473602,124831,11509.818258263
20200901,S92000003,2,37,4523,417.137787352877,0,566,52.1998646123653,118172,10898.5201430608
20200901,S92000003,3,29,3658,336.593449770007,0,449,41.3150516530161,108525,9986.00441123291
20200901,S92000003,4,52,3990,364.146450758547,0,472,43.0769736235675,109681,10010.0117457765
20200901,S92000003,5,34,3609,332.087735941941,0,369,33.9541076648868,103631,9535.76729382081
20200902,S92000003,1,43,4984,459.540772718178,0,635,58.5490350473602,127802,11783.7539797208
20200902,S92000003,2,37,4560,420.550145993614,1,567,52.2920905215744,120766,11137.7541515493
20200902,S92000003,3,42,3700,340.458109390111,0,449,41.3150516530161,110720,10187.978884236
20200902,S92000003,4,30,4020,366.884393997333,0,472,43.0769736235675,111990,10220.7421103884
20200902,S92000003,5,40,3649,335.768398019436,0,369,33.9541076648868,105815,9736.73144325201
20200903,S92000003,1,46,5030,463.782120138932,1,636,58.6412382521592,130304,12014.4463981279
20200903,S92000003,2,45,4605,424.700311908025,0,567,52.2920905215744,123086,11351.7182609145
20200903,S92000003,3,25,3725,342.758502021125,0,449,41.3150516530161,112711,10371.1821533699
20200903,S92000003,4,45,4065,370.991308855512,0,472,43.0769736235675,114006,10404.7318960348
20200903,S92000003,5,41,3690,339.541076648868,0,369,33.9541076648868,107556,9896.93226017496
20200904,S92000003,1,35,5065,467.009232306897,0,636,58.6412382521592,132411,12208.7185506394
20200904,S92000003,2,35,4640,427.928218730344,1,568,52.3843164307835,124926,11521.4139338593
20200904,S92000003,3,26,3751,345.15091035738,0,449,41.3150516530161,114228,10510.7699782199
20200904,S92000003,4,37,4102,374.368105516682,0,472,43.0769736235675,115598,10550.0254172397
20200904,S92000003,5,36,3726,342.853672518613,0,369,33.9541076648868,109189,10047.1952894887
20200905,S92000003,1,33,5098,470.051938065263,0,636,58.6412382521592,133559,12314.5678297486
20200905,S92000003,2,17,4657,429.4960591869,0,568,52.3843164307835,125991,11619.634527167
20200905,S92000003,3,24,3775,347.359287283153,0,449,41.3150516530161,115194,10599.6571494823
20200905,S92000003,4,28,4130,376.923519206215,0,472,43.0769736235675,116714,10651.8769057226
20200905,S92000003,5,34,3760,345.982235284483,0,369,33.9541076648868,110332,10152.3702083531
20200906,S92000003,1,29,5127,472.725831004434,0,636,58.6412382521592,134466,12398.1961365013
20200906,S92000003,2,30,4687,432.262836463173,0,568,52.3843164307835,126878,11701.4389086355
20200906,S92000003,3,25,3800,349.659679914168,0,449,41.3150516530161,116062,10679.5267816311
20200906,S92000003,4,39,4169,380.482845416637,0,472,43.0769736235675,117715,10743.2329451234
20200906,S92000003,5,29,3789,348.650715290666,0,369,33.9541076648868,111291,10240.614081661
20200907,S92000003,1,50,5177,477.335991244384,0,636,58.6412382521592,136559,12591.1774441456
20200907,S92000003,2,37,4724,435.675195103911,0,568,52.3843164307835,128930,11890.6864743326
20200907,S92000003,3,31,3831,352.512166776625,0,449,41.3150516530161,117822,10841.4744228545
20200907,S92000003,4,18,4187,382.125611359909,0,472,43.0769736235675,119518,10907.7833337744
20200907,S92000003,5,31,3820,351.503228400725,0,369,33.9541076648868,113056,10403.0232958305
20200908,S92000003,1,28,5205,479.917680978755,0,636,58.6412382521592,138003,12724.3188718753
20200908,S92000003,2,16,4740,437.150809651257,0,568,52.3843164307835,130219,12009.5656713032
20200908,S92000003,3,25,3856,354.81255940764,0,449,41.3150516530161,119002,10950.0529550384
20200908,S92000003,4,21,4208,384.042171627059,0,472,43.0769736235675,120709,11016.4796803543
20200908,S92000003,5,13,3833,352.69944357591,0,369,33.9541076648868,114193,10507.6461153832
20200909,S92000003,1,47,5252,484.251231604308,0,636,58.6412382521592,139626,12873.9646732641
20200909,S92000003,2,49,4789,441.669879202504,0,568,52.3843164307835,131788,12154.2681228523
20200909,S92000003,3,48,3904,359.229313259187,0,449,41.3150516530161,120417,11080.2551779538
20200909,S92000003,4,47,4255,388.331616034491,0,472,43.0769736235675,122283,11160.1304356159
20200909,S92000003,5,31,3864,355.551956685969,0,369,33.9541076648868,115686,10645.0268274257
20200910,S92000003,1,50,5302,488.861391844258,0,636,58.6412382521592,141215,13020.4755656897
20200910,S92000003,2,26,4815,444.067752841941,0,568,52.3843164307835,133158,12280.6176184688
20200910,S92000003,3,34,3938,362.357847237366,0,449,41.3150516530161,121684,11196.8390764936
20200910,S92000003,4,53,4308,393.168649089679,0,472,43.0769736235675,123559,11276.5842880389
20200910,S92000003,5,51,3915,360.244800834774,0,369,33.9541076648868,116867,10753.6983752637
20200911,S92000003,1,43,5345,492.826129650614,0,636,58.6412382521592,142528,13141.5383735908
20200911,S92000003,2,47,4862,448.40237057477,0,568,52.3843164307835,134249,12381.2360854159
20200911,S92000003,3,27,3965,364.842271278862,0,449,41.3150516530161,122697,11290.0509859023
20200911,S92000003,4,47,4355,397.458093497111,0,472,43.0769736235675,124613,11372.7773604949
20200911,S92000003,5,43,3958,364.201512568081,0,369,33.9541076648868,117887,10847.5552582399
20200912,S92000003,1,49,5394,497.344086685765,0,636,58.6412382521592,143334,13215.8541566588
20200912,S92000003,2,36,4898,451.722503306299,0,568,52.3843164307835,135122,12461.7493041555
20200912,S92000003,3,33,3998,367.878789551801,0,449,41.3150516530161,123526,11366.3320055467
20200912,S92000003,4,44,4399,401.473743580664,0,472,43.0769736235675,125363,11441.2259414646
20200912,S92000003,5,47,4005,368.526290509137,0,369,33.9541076648868,118723,10924.4810956595
20200913,S92000003,1,40,5434,501.032214877725,0,636,58.6412382521592,144107,13287.1272339684
20200913,S92000003,2,26,4924,454.120376945736,0,568,52.3843164307835,135834,12527.4141515124
20200913,S92000003,3,32,4030,370.823292119499,0,449,41.3150516530161,124330,11440.3126325601
20200913,S92000003,4,30,4429,404.21168681945,0,472,43.0769736235675,126235,11520.8088249386
20200913,S92000003,5,38,4043,372.022919482757,1,370,34.0461242168241,119500,10995.9779565148
20200914,S92000003,1,40,5474,504.720343069684,1,637,58.7334414569582,145437,13409.7574963511
20200914,S92000003,2,35,4959,457.348283768056,0,568,52.3843164307835,137062,12640.6675680212
20200914,S92000003,3,30,4060,373.583763276716,0,449,41.3150516530161,125680,11564.5338346349
20200914,S92000003,4,40,4469,407.862277804498,1,473,43.1682383981937,127450,11631.6955261095
20200914,S92000003,5,34,4077,375.151482248627,1,371,34.1381407687615,120672,11103.8213553854
20200915,S92000003,1,53,5527,509.607112924031,0,637,58.7334414569582,146716,13527.685395289
20200915,S92000003,2,39,4998,460.945094227211,0,568,52.3843164307835,138293,12754.1976622577
20200915,S92000003,3,45,4105,377.724470012542,0,449,41.3150516530161,126902,11676.9770264389
20200915,S92000003,4,50,4519,412.425516535808,0,473,43.1682383981937,128585,11735.2810453102
20200915,S92000003,5,41,4118,378.924160878059,0,371,34.1381407687615,121659,11194.6416921476
20200916,S92000003,1,63,5590,515.415914826367,0,637,58.7334414569582,147899,13636.7617865662
20200916,S92000003,2,55,5053,466.017519233713,0,568,52.3843164307835,139409,12857.121776935
20200916,S92000003,3,48,4153,382.141223864089,0,449,41.3150516530161,128018,11779.6665534873
20200916,S92000003,4,57,4576,417.627608689502,0,473,43.1682383981937,129518,11820.4310800365
20200916,S92000003,5,45,4163,383.06490571524,0,371,34.1381407687615,122508,11272.7637447424
20200917,S92000003,1,40,5630,519.104043018327,0,637,58.7334414569582,148915,13730.440242642
20200917,S92000003,2,47,5100,470.352136966542,1,569,52.4765423399927,140389,12947.50316796
20200917,S92000003,3,42,4195,386.005883484193,0,449,41.3150516530161,129088,11878.1233580948
20200917,S92000003,4,69,4645,423.92487813871,0,473,43.1682383981937,130533,11913.0648262821
20200917,S92000003,5,54,4217,388.033799519858,0,371,34.1381407687615,123389,11353.8303269992
20200918,S92000003,1,58,5688,524.451828896669,0,637,58.7334414569582,149901,13821.3526025738
20200918,S92000003,2,41,5141,474.133399244116,0,569,52.4765423399927,141273,13029.0308717008
20200918,S92000003,3,42,4237,389.870543104297,0,449,41.3150516530161,129992,11961.3055556322
20200918,S92000003,4,59,4704,429.309499841656,0,473,43.1682383981937,131418,11993.8341518263
20200918,S92000003,5,68,4285,394.290925051598,1,372,34.2301573206989,124184,11426.9834857894
20200919,S92000003,1,63,5751,530.260630799005,0,637,58.7334414569582,150559,13882.0223113315
20200919,S92000003,2,49,5190,478.652468795364,0,569,52.4765423399927,141900,13086.856516775
20200919,S92000003,3,29,4266,392.538998556274,0,449,41.3150516530161,130599,12017.1590887133
20200919,S92000003,4,40,4744,432.960090826704,0,473,43.1682383981937,132003,12047.2240449826
20200919,S92000003,5,50,4335,398.891752648466,0,372,34.2301573206989,124799,11483.5736652309
20200920,S92000003,1,59,5810,535.700619882146,1,638,58.8256446617571,151279,13948.4086187868
20200920,S92000003,2,95,5285,487.413930170231,1,570,52.5687682492018,142588,13150.3079423108
20200920,S92000003,3,47,4313,396.86373670258,0,449,41.3150516530161,131316,12083.1343493707
20200920,S92000003,4,40,4784,436.610681811752,0,473,43.1682383981937,132668,12107.915120109
20200920,S92000003,5,71,4406,405.424927836019,1,373,34.3221738726362,125451,11543.5684570941
20200921,S92000003,1,81,5891,543.169079470864,0,638,58.8256446617571,152549,14065.5066888815
20200921,S92000003,2,117,5402,498.204361547698,1,571,52.6609941584109,143666,13249.7274724383
20200921,S92000003,3,70,4383,403.30483606942,0,449,41.3150516530161,132439,12186.4679863559
20200921,S92000003,4,84,4868,444.276922880353,1,474,43.2595031728199,133777,12209.1277551695
20200921,S92000003,5,96,4502,414.258516822006,0,373,34.3221738726362,126576,11647.0870780236
20200922,S92000003,1,75,5966,550.084319830789,0,638,58.8256446617571,153812,14181.9593365426
20200922,S92000003,2,158,5560,512.77605520274,1,572,52.75322006762,144830,13357.0784307577
20200922,S92000003,3,70,4453,409.74593543626,0,449,41.3150516530161,133561,12289.7096076358
20200922,S92000003,4,84,4952,451.943163948954,1,475,43.3507679474461,134887,12310.4316550045
20200922,S92000003,5,99,4601,423.368155463805,0,373,34.3221738726362,127590,11740.3918616881
20200923,S92000003,1,105,6071,559.765656334683,0,638,58.8256446617571,155110,14301.6390963717
20200923,S92000003,2,154,5714,526.978845220946,0,572,52.75322006762,146048,13469.4095881744
20200923,S92000003,3,89,4542,417.935333202671,0,449,41.3150516530161,134783,12402.1527994398
20200923,S92000003,4,81,5033,459.335610693676,1,476,43.4420327220723,135983,12410.4578479949
20200923,S92000003,5,129,4730,435.238290663725,0,373,34.3221738726362,128671,11839.8617543324
20200924,S92000003,1,122,6193,571.01444732016,0,638,58.8256446617571,156245,14406.2897338186
20200924,S92000003,2,201,5915,545.51625297198,1,573,52.8454459768292,147168,13572.7026064886
20200924,S92000003,3,92,4634,426.400778084804,0,449,41.3150516530161,135775,12493.4323790385
20200924,S92000003,4,101,5134,468.553352930923,1,477,43.5332974966985,136976,12501.0837691987
20200924,S92000003,5,197,4927,453.365551395385,0,373,34.3221738726362,129829,11946.4169214758
20200925,S92000003,1,114,6307,581.525612667245,0,638,58.8256446617571,157181,14492.5919335104
20200925,S92000003,2,125,6040,557.044491623121,1,574,52.9376718860383,148074,13656.2592802321
20200925,S92000003,3,95,4729,435.142270082658,0,449,41.3150516530161,136680,12576.7065922812
20200925,S92000003,4,93,5227,477.040976971159,0,477,43.5332974966985,137899,12585.3211561787
20200925,S92000003,5,144,5071,466.615934874365,0,373,34.3221738726362,130915,12046.3468968798
20200926,S92000003,1,90,6397,589.823901099154,0,638,58.8256446617571,157891,14558.0562089177
20200926,S92000003,2,85,6125,564.883693905896,1,575,53.0298977952474,148791,13722.3852571351
20200926,S92000003,3,84,4813,442.871589322866,0,449,41.3150516530161,137387,12641.7616958863
20200926,S92000003,4,73,5300,483.703305518872,1,478,43.6245622713247,138557,12645.3733778827
20200926,S92000003,5,100,5171,475.817590068101,0,373,34.3221738726362,131687,12117.3836749755
20200927,S92000003,1,72,6469,596.462531844682,0,638,58.8256446617571,158447,14609.3211907859
20200927,S92000003,2,63,6188,570.693926186071,1,576,53.1221237044565,149424,13780.7642576644
20200927,S92000003,3,63,4876,448.668578753022,0,449,41.3150516530161,138069,12704.5164068603
20200927,S92000003,4,58,5358,488.996662447192,1,479,43.7158270459509,139205,12704.5129518405
20200927,S92000003,5,102,5273,485.203278365712,0,373,34.3221738726362,132422,12185.0158406494
20200928,S92000003,1,128,6597,608.264542058953,2,640,59.0100510713551,159490,14705.4891333913
20200928,S92000003,2,97,6285,579.639839379357,0,576,53.1221237044565,150486,13878.7081732445
20200928,S92000003,3,126,5002,460.262557613333,0,449,41.3150516530161,139128,12801.9610387101
20200928,S92000003,4,108,5466,498.853258106822,1,480,43.8070918205771,140297,12804.1740857323
20200928,S92000003,5,162,5435,500.109959779565,0,373,34.3221738726362,133553,12289.0865608906
20200929,S92000003,1,139,6736,621.080787526013,1,641,59.1022542761541,160898,14835.3112457483
20200929,S92000003,2,121,6406,590.799174393661,0,576,53.1221237044565,151793,13999.2474365809
20200929,S92000003,3,114,5116,470.752348010758,0,449,41.3150516530161,140318,12911.4597279464
20200929,S92000003,4,112,5578,509.074912864956,0,480,43.8070918205771,141438,12908.3071935808
20200929,S92000003,5,170,5605,515.752773608917,0,373,34.3221738726362,134690,12393.7093804434
20200930,S92000003,1,189,6925,638.507193233022,2,643,59.2866606857521,162205,14955.8208344206
20200930,S92000003,2,149,6555,604.540834865821,1,577,53.2143496136657,152896,14100.9726144385
20200930,S92000003,3,133,5249,482.990436807754,0,449,41.3150516530161,141425,13013.3211136477
20200930,S92000003,4,136,5714,521.48692221412,1,481,43.8983565952033,142473,13002.7662353189
20200930,S92000003,5,183,5788,532.591802613454,0,373,34.3221738726362,135811,12496.8599351651
20201001,S92000003,1,177,7102,654.827160482444,1,644,59.3788638905511,163534,15078.3588935984
20201001,S92000003,2,148,6703,618.190269428771,1,578,53.3065755228748,154030,14205.5567954817
20201001,S92000003,3,155,5404,497.252871120043,1,450,41.4070673582567,142406,13103.5885204887
20201001,S92000003,4,95,5809,530.157075803609,1,482,43.9896213698295,143484,13095.034922466
20201001,S92000003,5,199,5987,550.903096448989,0,373,34.3221738726362,136820,12589.7046360699
20201002,S92000003,1,213,7315,674.466443104629,0,644,59.3788638905511,164903,15204.5850809682
20201002,S92000003,2,145,6848,631.563026264094,0,578,53.3065755228748,155142,14308.1120065222
20201002,S92000003,3,153,5557,511.33127402185,0,450,41.4070673582567,143396,13194.6840686768
20201002,S92000003,4,138,5947,542.751614702025,0,482,43.9896213698295,144542,13191.5930540205
20201002,S92000003,5,168,6155,566.361877174466,1,374,34.4141904245736,137839,12683.4695024941
20201003,S92000003,1,162,7477,689.403362282066,2,646,59.5632703001491,165875,15294.2065960329
20201003,S92000003,2,153,7001,645.673590373091,0,578,53.3065755228748,155961,14383.6450261645
20201003,S92000003,3,116,5673,522.005095829756,0,450,41.4070673582567,144248,13273.0814495418
20201003,S92000003,4,113,6060,553.064534234786,0,482,43.9896213698295,145413,13271.08467272
20201003,S92000003,5,149,6304,580.072343413133,0,374,34.4141904245736,138710,12763.6159192316
20201004,S92000003,1,205,7682,708.30501926586,0,646,59.5632703001491,166854,15384.4735335311
20201004,S92000003,2,146,7147,659.138573117623,2,580,53.491027341293,156860,14466.5561185435
20201004,S92000003,3,116,5789,532.678917637662,1,451,41.4990830634973,145143,13355.4355057321
20201004,S92000003,4,117,6177,563.742512866052,0,482,43.9896213698295,146324,13354.2268824044
20201004,S92000003,5,158,6462,594.610958619236,0,374,34.4141904245736,139691,12853.8841566821
20201005,S92000003,1,296,7978,735.597167886361,0,646,59.5632703001491,168679,15552.7443822892
20201005,S92000003,2,238,7385,681.088339509395,0,580,53.491027341293,158478,14615.7776396439
20201005,S92000003,3,194,5983,550.529964454333,0,451,41.4990830634973,146608,13490.2385139096
20201005,S92000003,4,138,6315,576.337051764467,0,482,43.9896213698295,147827,13491.3978386676
20201005,S92000003,5,228,6690,615.590732460955,0,374,34.4141904245736,141109,12984.3636273293
20201006,S92000003,1,297,8275,762.981519711662,2,648,59.7476767097471,170450,15716.0362579883
20201006,S92000003,2,268,7653,705.804883177441,0,580,53.491027341293,159970,14753.3786961839
20201006,S92000003,3,189,6172,567.920932744801,1,452,41.5910987687378,148004,13618.6924384254
20201006,S92000003,4,188,6503,593.494829394194,0,482,43.9896213698295,149149,13612.0498707234
20201006,S92000003,5,245,6935,638.134787685609,0,374,34.4141904245736,142442,13107.0216910618
20201007,S92000003,1,338,8613,794.146202933722,2,650,59.9320831193451,172255,15882.4630426504
20201007,S92000003,2,254,7907,729.230264116559,4,584,53.8599309781296,161428,14887.8440718108
20201007,S92000003,3,194,6366,585.771979561472,0,452,41.5910987687378,149305,13738.4048709434
20201007,S92000003,4,208,6711,612.477902516444,1,483,44.0808861444557,150438,13729.6901652166
20201007,S92000003,5,251,7186,661.230942221887,1,375,34.5062069765109,143835,13235.2007479105
20201008,S92000003,1,288,8901,820.700725915831,5,655,60.39309914334,174075,16050.2728753846
20201008,S92000003,2,279,8186,754.961292785905,2,586,54.0443827965478,162892,15022.8628028929
20201008,S92000003,3,208,6574,604.91124625151,1,453,41.6831144739784,150569,13854.7127223675
20201008,S92000003,4,188,6899,629.63568014617,2,485,44.2634156937081,151582,13834.097067389
20201008,S92000003,5,205,7391,680.094335369046,1,376,34.5982235284483,145013,13343.5962460927
20201009,S92000003,1,283,9184,846.794232873946,2,657,60.577505552938,175635,16194.109874871
20201009,S92000003,2,240,8426,777.095510996095,0,586,54.0443827965478,164227,15145.9843916871
20201009,S92000003,3,196,6770,622.946324478662,2,455,41.8671458844596,151777,13965.8676942981
20201009,S92000003,4,174,7073,645.515750931129,0,485,44.2634156937081,152739,13939.6904116315
20201009,S92000003,5,195,7586,698.037562996832,2,378,34.782256632323,146139,13447.2068835742
20201010,S92000003,1,253,9437,870.121643688091,4,661,60.946318372134,176585,16281.7029194301
20201010,S92000003,2,205,8631,796.001822383966,3,589,54.3210605241752,165220,15237.5647195318
20201010,S92000003,3,178,6948,639.325120011483,0,455,41.8671458844596,152592,14040.8604940691
20201010,S92000003,4,144,7217,658.657878477302,1,486,44.3546804683343,153524,14011.3332597131
20201010,S92000003,5,157,7743,712.484161650998,2,380,34.9662897361977,146936,13520.5440754683
20201011,S92000003,1,241,9678,892.342616044648,5,666,61.4073343961289,177522,16368.0973223267
20201011,S92000003,2,200,8831,814.447004225791,1,590,54.4132864333843,166088,15317.6168087253
20201011,S92000003,3,175,7123,655.427868428583,1,456,41.9591615897001,153404,14115.5772467245
20201011,S92000003,4,173,7390,674.446684487635,1,487,44.4459452429605,154324,14084.345079414
20201011,S92000003,5,164,7907,727.574876168725,1,381,35.0583062881351,147769,13597.1938632321
20201012,S92000003,1,392,10070,928.486272325853,2,668,61.5917408057269,179313,16533.2332621217
20201012,S92000003,2,294,9125,841.561421533274,0,590,54.4132864333843,167528,15450.4221179865
20201012,S92000003,3,223,7346,675.947370697231,2,458,42.1431930001813,154769,14241.1786843779
20201012,S92000003,4,222,7612,694.707464454652,0,487,44.4459452429605,155737,14213.3022059609
20201012,S92000003,5,219,8126,747.726501043008,2,383,35.2423393920098,148951,13705.9574276221
20201013,S92000003,1,379,10449,963.431286944672,2,670,61.7761472153249,180993,16688.134646184
20201013,S92000003,2,316,9441,870.704808843358,2,592,54.5977382518026,169049,15590.6977258935
20201013,S92000003,3,245,7591,698.49121848117,5,463,42.6032715263841,156064,14360.3390226644
20201013,S92000003,4,214,7826,714.238126224659,0,487,44.4459452429605,156978,14326.561791272
20201013,S92000003,5,262,8388,771.834837650597,2,385,35.4263724958846,150127,13814.1688927004
20201014,S92000003,1,373,10822,997.823082334696,2,672,61.9605536249229,182711,16846.5397520287
20201014,S92000003,2,256,9697,894.314641600894,1,593,54.6899641610117,170541,15728.2987824335
20201014,S92000003,3,219,7810,718.642657928855,0,463,42.6032715263841,157297,14473.794387226
20201014,S92000003,4,232,8058,735.411553937938,0,487,44.4459452429605,158131,14431.790076416
20201014,S92000003,5,203,8591,790.514197693881,3,388,35.7024221516966,151266,13918.9757453571
20201015,S92000003,1,348,11170,1029.90979760475,7,679,62.6059760585158,184234,16986.9652329376
20201015,S92000003,2,294,9991,921.429058908377,4,597,55.0588677978482,171876,15851.4203712277
20201015,S92000003,3,233,8043,740.082317249908,4,467,42.9713343473464,158457,14580.5326053051
20201015,S92000003,4,218,8276,755.30727480645,1,488,44.5372100175867,159212,14530.4472977869
20201015,S92000003,5,191,8782,808.089359113917,0,388,35.7024221516966,152322,14016.1452242029
20201016,S92000003,1,332,11502,1060.52126159801,5,684,63.0669920825108,185616,17114.3900619698
20201016,S92000003,2,286,10277,947.805668942187,3,600,55.3355455254756,173208,15974.2652822943
20201016,S92000003,3,202,8245,758.669489708503,1,468,43.063350052587,159495,14676.0449073448
20201016,S92000003,4,227,8503,776.024378646598,1,489,44.6284747922129,160236,14623.9024270042
20201016,S92000003,5,201,8983,826.584686053327,6,394,36.2545214633208,153371,14112.6705871852
20201017,S92000003,1,239,11741,1082.55782754497,4,688,63.4358049017068,186545,17200.046839228
20201017,S92000003,2,199,10476,966.158624874803,0,600,55.3355455254756,173940,16041.7746478354
20201017,S92000003,3,151,8396,772.56386119983,0,468,43.063350052587,160221,14742.8483093494
20201017,S92000003,4,132,8635,788.071328897257,2,491,44.8110043414653,160995,14693.1723909454
20201017,S92000003,5,126,9109,838.178771597435,3,397,36.5305711191329,153988,14169.4447997306
20201018,S92000003,1,230,11971,1103.76456464874,7,695,64.0812273352997,187316,17271.1355101281
20201018,S92000003,2,166,10642,981.468125803518,4,604,55.7044491623121,174596,16102.2748442766
20201018,S92000003,3,165,8561,787.746452564524,5,473,43.5234285787898,160825,14798.4257953147
20201018,S92000003,4,123,8758,799.29689617628,1,492,44.9022691160915,161595,14747.9312557212
20201018,S92000003,5,139,9248,850.969072316728,4,401,36.8986373268824,154526,14218.9497046729
20201019,S92000003,1,387,12358,1139.44720490595,5,700,64.5422433592947,188989,17425.3914717568
20201019,S92000003,2,298,10940,1008.95144674784,2,606,55.8889009807303,175967,16228.7165658023
20201019,S92000003,3,219,8780,807.897892012209,2,475,43.707459989271,162019,14908.292547372
20201019,S92000003,4,232,8990,820.470323889559,4,496,45.2673282145963,162735,14851.973098795
20201019,S92000003,5,212,9460,870.476581327449,2,403,37.0826704307571,155568,14314.8309517916
20201020,S92000003,1,530,12888,1188.31490344941,6,706,65.0954625880886,190851,17597.0738390925
20201020,S92000003,2,399,11339,1045.74958452228,3,609,56.1655787083577,177500,16370.0988846199
20201020,S92000003,3,256,9036,831.453912553795,5,480,44.1675385154738,163313,15027.3608699533
20201020,S92000003,4,234,9224,841.82628115209,1,497,45.3585929892225,164085,14975.1805445404
20201020,S92000003,5,262,9722,894.584917935038,1,404,37.1746869826944,156824,14430.4037410249
20201021,S92000003,1,458,13346,1230.54397124735,4,710,65.4642754072846,192601,17758.4294474907
20201021,S92000003,2,380,11719,1080.79543002175,2,611,56.350030526776,179006,16508.9911038888
20201021,S92000003,3,264,9300,855.746058737305,3,483,44.443585631195504,164513,15137.779716242
20201021,S92000003,4,242,9466,863.912356611631,0,497,45.3585929892225,165289,15085.0633331904
20201021,S92000003,5,233,9955,916.024774536444,2,406,37.3587200865692,157920,14531.2538819483
20201022,S92000003,1,439,13785,1271.02117815411,5,715,65.9252914312796,194276,17912.869815529
20201022,S92000003,2,317,12036,1110.03104324104,2,613,56.5344823451942,180391,16636.7239881434
20201022,S92000003,3,276,9576,881.142393383703,6,489,44.995679862639,165649,15242.3095573953
20201022,S92000003,4,243,9709,886.089696845798,0,497,45.3585929892225,166391,15185.6371148284
20201022,S92000003,5,213,10168,935.624300099102,4,410,37.7267862943186,158940,14625.1107649244
20201023,S92000003,1,358,14143,1304.02992547215,8,723,66.6629170696715,195875,18060.3027400026
20201023,S92000003,2,293,12329,1137.05323463931,3,616,56.8111600728216,181679,16755.5109592048
20201023,S92000003,3,193,9769,898.901424495133,4,493,45.3637426836012,166712,15340.122252066
20201023,S92000003,4,241,9950,908.084507530713,2,499,45.5411225384749,167412,15278.8184497218
20201023,S92000003,5,195,10363,953.567527726888,0,410,37.7267862943186,159888,14712.342456161
20201024,S92000003,1,252,14395,1327.2651330815,8,731,67.4005427080635,196817,18147.1581589233
20201024,S92000003,2,215,12544,1156.88180511928,7,623,57.4567414372855,182538,16834.7330152154
20201024,S92000003,3,168,9937,914.360062975549,1,494,45.4557583888418,167480,15410.7903136907
20201024,S92000003,4,178,10128,924.329637414177,1,500,45.6323873131012,168191,15349.9137091556
20201024,S92000003,5,134,10497,965.897745686494,2,412,37.9108193981933,160657,14783.1031846008
20201025,S92000003,1,242,14637,1349.57830864285,8,739,68.1381683464554,197703,18228.8501983752
20201025,S92000003,2,213,12757,1176.52592378082,7,630,58.1023228017493,183339,16908.6059684919
20201025,S92000003,3,148,10085,927.978387351153,3,497,45.7318055045635,168225,15479.342014095
20201025,S92000003,4,170,10298,939.844649100631,2,502,45.8149168623536,168992,15423.0167936312
20201025,S92000003,5,162,10659,980.804427100347,1,413,38.0028359501307,161344,14846.3185557818
20201026,S92000003,1,421,15058,1388.39585786323,9,748,68.9679971896463,199470,18391.773261255
20201026,S92000003,2,297,13054,1203.91701881593,9,639,58.9323559846315,184938,17056.0751973173
20201026,S92000003,3,231,10316,949.234015261725,4,501,46.0998683255258,169555,15601.7229020649
20201026,S92000003,4,207,10505,958.736457448255,6,508,46.3625055101108,170254,15538.1929392094
20201026,S92000003,5,188,10847,998.103538864571,1,414,38.0948525020681,162537,14956.0943022431
20201027,S92000003,1,406,15464,1425.83035901162,3,751,69.2446068040433,201080,18540.2204209814
20201027,S92000003,2,316,13370,1233.06040612601,6,645,59.4857114398862,186270,17178.9201083839
20201027,S92000003,3,209,10525,968.465297657004,4,505,46.4679311464881,170687,15705.8846803973
20201027,S92000003,4,195,10700,976.533088500365,1,509,46.453770284737,171435,15645.976638043
20201027,S92000003,5,172,11019,1013.9303857978,1,415,38.1868690540054,163636,15057.2204928222
20201028,S92000003,1,366,15830,1459.57673196805,14,765,70.5354516712292,202577,18678.2486185655
20201028,S92000003,2,301,13671,1260.82040479796,2,647,59.6701632583045,187462,17288.8533921612
